Upc,Department,qty,incltaxes,inclfees,Name,size,ebt,byweight,Fee Multiplier,cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
012000030284,Drinks T5,1,n,n,Pepsi Cola,16.00 OZ,y,n,1,1,0,n,,-1,,,,,,n,,,,,,,
012000030659,Drinks T5,1,n,n,Pepsi:Throwback,20.00 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000030680,Drinks NT 5,1,n,n,Pepsi Throwback:Made With Real Sugar,144.00 FL OZ,y,n,12,0,0,n,,0,,,,,,n,,,,,,,
012000031878,Drinks NT 10,1,n,n,Lipton Brisk:Sweet,1.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000034022,Drinks NT 10,1,n,n,Lipton Brisk Peach,1.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000038488,Drinks NT 5,1,n,n,Starbucks Doubleshot:White Chocolate,15.00 FL OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000042669,Drinks NT 10,1,n,n,Brisk Half & Half Iced Tea & Cherry Limeade,1 L,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000046445,Grocery,1,n,n,Pure Leaf Unsweet Green Tea,18.5 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000064494,Drinks T5,1,n,n,Lemon,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000064500,Drinks T5,1,n,n,Dole,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000064531,Drinks T10,1,n,n,2L Dole Strw Lmnd,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000071744,Drinks NT 5,1,n,n,Ocean Spray Orange,15.2 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000071751,Grocery,1,n,n,Ocean Spray:100% Apple,15.20 FL OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000071768,Drinks NT 5,1,n,n,Ocean Spray:Strawberry Kiwi,15.20 OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000071782,Drinks NT 5,1,n,n,Ocean Spray:Ruby Red Grapefruit,15.20 OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000101908,Drinks NT 10,1,n,n,Lipton Brisk: Lemonade,1 l,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000105425,Drinks T10,1,n,n,Mountain Dew Code Red:Soda,2.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000110344,Drinks T5,1,n,n,Manzanita Sol Apple,12 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000130274,Drinks T5,1,n,n,Mtn Dew Baja Blast Soda,20 Oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000130311,Drinks T5,1,n,n,Mtn Dew Baja Blast,12 Oz,y,n,6,1,0,n,,0,,,,,,n,,,,,,,
012000130922,Drinks NT 5,1,n,n,Lipton Peach Iced Tea,16.9 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000140211,Item Tax,1,n,n,Brisk Half & Half Iced Tea Blueberry Lemonade,1L,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000140709,Drinks T5,1,n,n,Pepsi Cherry,16 Oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000140921,Drinks T10,1,n,n,Pepsi Cola,1.25L,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000142178,Drinks T5,1,n,n,Amp Energy Strawberry Limeade,16 Oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000150098,Drinks T5,1,n,n,Mist Twist Lemon Lime,20 oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000150753,Grocery,1,n,n,Lipton White Tea Raspberry,16.9 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000151095,Drinks NT 5,1,n,n,Starbucks Frappuccino White Chocolate Mocha,13.7 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000151262,Drinks T5,1,n,n,Crystal Pepsi,20 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000160103,Drinks NT 5,1,n,n,Frappucino Pumpkin 13.7 Oz,1,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000160202,Drinks T5,1,n,n,Amp Energy: Tropical Punch,16 FL OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000161155,Drinks NT 10,1,n,n,Life Wtr,33oz,y,n,2,0,0,n,,0,,,,,,n,,,,,,,
012000161162,Drinks NT 10,1,n,n,Life Wtr,23oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000161230,Drinks NT 10,1,n,n,Brisk Iced Tea Strawberry,1 L,y,n,1,0,0,n,,-2,,,,,,n,,,,,,,
012000161476,Drinks T10,1,n,n,Brisk Iced Tea,1 l,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000162541,Grocery,1,n,n,Starbucks Cold Brew Coffee: Cocoa & Honey,11oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000163562,Drinks T5,1,n,n,Pepsi Fire,20 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000170461,Drinks T5,1,n,n,12000170461,20 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000170508,Drinks T5,1,n,n,12000170508,20 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000171734,Drinks T10,1,n,n,Pepsi Diet Cola 125,1.25LT,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000171741,Drinks T5,1,n,n,Diet Pepsi 20Z,20OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000171758,Drinks T10,1,n,n,Dt Pepsi 1L,1LTR,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000171765,Drinks T10,1,n,n,Diet Pepsi,2LTR,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000171864,Drinks T5,1,n,n,Diet Pepsi,12 - 12 OZ,y,n,12,1,0,n,,0,,,,,,n,,,,,,,
012000171956,Drinks T5,1,n,n,Pepsi Cola Diet 6Pk,101.4FO,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000173196,Drinks NT 5,1,n,n,Pure Leaf Sweet Tea,0.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000173219,Drinks NT 5,1,n,n,Pure Leaf Unsweet Tea,0.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000181030,Drinks NT 5,1,n,n,Pure Leaf - Mango,1,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181054,Drinks NT 5,1,n,n,Pure Leaf Peach Hibiscus,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181290,Grocery,1,n,n,Starbuck Energy Moch,1,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181313,Drinks NT 5,1,n,n,Starbuck Energy Vani,15,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181429,Drinks NT 5,1,n,n,Frappuccino Honey,1,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181443,Snacks,1,n,n,Frappuccino Dark Cho,1,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181467,Grocery,1,n,n,Frappuccino White Ch,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181481,Drinks NT 5,1,n,n,Pure Leaf,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181627,Drinks T5,1,n,n,Pure Leaf Extra Sweet,pk,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000181658,Drinks NT 5,1,n,n,Pure Leaf,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000181689,Grocery,1,n,n,Pure Leaf,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000181764,Drinks NT 5,1,n,n,Pure Leaf,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000183393,Drinks T5,1,n,n,Soda,,y,n,3,1,0,n,,0,,,,,,n,,,,,,,
012000183409,Drinks T5,1,n,n,M Dew,,y,n,12,1,0,n,,0,,,,,,n,,,,,,,
012000184208,Drinks T5,1,n,n,Pepsimango,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000184451,Drinks NT 5,1,n,n,Statbucks Aramel Macchiato,0,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000184925,Drinks T5,1,n,n,Mt Dew Voo,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000190216,Grocery,1,n,n,Starbucks Caramel,0,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000191558,Grocery,1,n,n,Twister Tropical,0.00 OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000191572,Drinks NT 5,1,n,n,Twister Rush,0.00 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000191619,Drinks T5,1,n,n,Twister Burst,9.0 OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000191718,Drinks T5,1,n,n,Mtn Dew,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000193736,Drinks NT 10,1,n,n,Brisk Iced Tea,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000193811,Drinks NT 10,1,n,n,Brick,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000201271,Drinks T5,1,n,n,Mtn Dew,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000202384,Drinks NT 10,1,n,n,Lipton Brisk:Lemon,1.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000202926,Drinks T5,1,n,n,Pepsi:Berry Cola Fusion,20.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000203978,Grocery,1,n,n,Frapp Pmnt Mocha 13.7Oz,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000204739,Drinks NT 5,1,n,n,Lipton,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000204951,Drinks T5,1,n,n,Mtn Due  Major Melon,20oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000205927,Grocery,1,n,n,Coffee,13.7oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000206290,Drinks T5,1,n,n,Mtn Dewrise,16oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000206320,Drinks T5,1,n,n,Mtndewrise,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000206351,Drinks T5,1,n,n,Mtn Rise,16oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000206443,Drinks T5,1,n,n,Mtw Dew Rise,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000206535,Drinks NT 5,1,n,n,Green Tea,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000207198,Drinks T5,1,n,n,Pepsi,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000207587,Drinks T5,1,n,n,Mtndew,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000207846,Drinks T5,1,n,n,Yachak,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000207860,Drinks T5,1,n,n,Yachak,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000207884,Drinks T5,1,n,n,Yachak,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000207907,Drinks T5,1,n,n,Yachak Blackberry,16 oz,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000210655,Drinks NT 10,1,n,n,Brisk,,,n,1,0,0,n,,-1,,,,,,n,,,,,,,
012000211645,Drinks T5,1,n,n,Mtn,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000211706,Drinks T5,1,n,n,Mtn Dew,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000211980,Drinks T5,1,n,n,Pepsi,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000211997,Drinks T5,1,n,n,Pepsi Nitro Vanilla,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000212024,Drinks T5,1,n,n,Baya,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000212048,Drinks T5,1,n,n,Baya,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000212062,Drinks T5,1,n,n,Baya,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000213465,Grocery,1,n,n,Subtly Sweet Tea,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000213519,Grocery,1,n,n,Candle,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000213533,Drinks NT 5,1,n,n,Subtly Sweet Tea,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000220166,Drinks T5,1,n,n,Mtndew,20oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000220296,Drinks T5,1,n,n,Can,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000220920,Drinks T5,1,n,n,Rockstar Energy Punched,16oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000221514,Drinks T5,1,n,n,Starry,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000221767,Drinks T5,1,n,n,Starbucks Caramal Double Enr,15oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000221866,Drinks T5,1,n,n,Rock,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000222948,Drinks T5,1,n,n,Starry Lemon Lime,16oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000223037,Drinks T5,1,n,n,M Dew,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000223341,Drinks T5,1,n,n,Mat,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000230004,Drinks T5,1,n,n,Mountain Dew Diet,20.00 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000230417,Drinks T5,1,n,n,Rocksatar Rresovery,16 Oz.,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000230431,Drinks T5,1,n,n,Rockstar Recovery,16 Oz.,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000230455,Drinks T5,1,n,n,Rocksrar Fou,12oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000240607,Drinks T5,1,n,n,Rockxtor Pun,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000250149,Drinks T5,1,n,n,Zero Sugar Mountain Dew Cherry Lemom,20 oz,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000286179,Grocery,1,n,n,Lipton Pure Leaf:Extra Sweet Tea,18.50 FL OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000286186,Grocery,1,n,n,Pure Leaf,18.5 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000286193,Drinks NT 5,1,n,n,Lipton Pure Leaf:Sweet Tea,18.50 FL OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000286209,Drinks NT 5,1,n,n,Lipton Pure Leaf:Unsweetened,18.50 FL OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000286223,Drinks NT 5,1,n,n,Lipton Pure Leaf Raspberry,18.50 FL OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000384196,Drinks NT 10,1,n,n,Lipton Brisk: Pink Lemonade,1.00 LT,y,n,1,0,0,n,,-1,,,,,,n,,,,,,,
012000395758,Drinks T5,1,n,n,Manzanita Sol:Apple,20.00 OZ,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000504051,Drinks T5,1,n,n,Pepsi,16.9 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000567490,Drinks NT 10,1,n,n,Lipton Brisk:Fruit Punch,1.00 LT,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012000620362,Drinks T5,1,n,n,Pepsi:Special Import,12.00 FL OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000684524,Drinks T5,1,n,n,Mountain Dew:Pitch Black,20.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012000809941,Drinks T5,1,n,n,Pepsi:Twelve Pack,144.00 FL OZ,n,n,12,0,0,n,,0,,,,,,n,,,,,,,
012000809965,Drinks T5,1,n,n,Mountain Dew:Twelve Pack,144.00 FL OZ,,n,12,1,0,n,,0,,,,,,n,,,,,,,
012000809989,Drinks T5,1,n,n,Mountain Dew Code Red:12 Oz 2X6,12.00 PK,,n,12,1,0,n,,0,,,,,,n,,,,,,,
012000809996,Drinks T5,1,n,n,Pepsi:Wild Cherry,144.00 FL OZ,n,n,12,1,0,n,,0,,,,,,n,,,,,,,
012000813313,Drinks NT 5,1,n,n,Starbucks Frappuccino Vanilla,13.7,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012001004079,Drinks T5,1,n,n,Pepsi W Cherry,16oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012005000077,Grocery,1,n,n,1-2-3 Vegetable Oil,33.81 Oz,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012005000091,Snacks,1,n,n,1-2-3 Vegetable Oil,16.9 oz,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012005000602,Grocery,1,n,n,1-2-3 Oil,1,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012005000633,Grocery,1,n,n,1 2 3 Oil,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012005404660,Item Tax,1,n,n,Roma Biodegradable Laundry Detergent,17.63 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012040831612,Tobacco,1,n,n,Quantum Lighter,1.00 ct,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012044037539,Item Tax,1,n,n,Old Spice Swagger Deodorant,3.0 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012044038840,Item Tax,1,n,n,Old Spice Fresh High-Endurance Deodorant  3 Oz,3 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012044038918,Item Tax,1,n,n,Old Spice Pure Sport High Endurance Deodorant,3.00 Oz,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012044045664,Item Tax,1,n,n,Old Spice,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300000017,Tobacco,1,n,n,Camel Turkish & Domestic Blend,1.00 ct,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300000024,Tobacco,1,n,n,Camel Filter Turkish Domestic Blend,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300000031,Tobacco,1,n,n,Camel Filters Turkish Domestic Blend,20.00 Ct,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300000079,Item Tax,1,n,n,Camel Blue Turkish Domestic Blend,1.00 ct,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300000208,Tobacco,1,n,n,Salem Box Refreshing Menthol,regular,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300000932,Tobacco,1,n,n,Camel Crush Menthol,20.00 Ct,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300000949,Tobacco,1,n,n,Camel Crush Menthol Silver,20.00 Ct,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300010283,Tobacco,1,n,n,Camel Blend 01,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300010313,Item Tax,1,n,n,Camel Blend,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300012652,Tobacco,1,n,n,Camel Black Red,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300012751,Item Tax,1,n,n,Camel Red,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300030724,Tobacco,1,n,n,Camel Black Blue,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300030755,Item Tax,1,n,n,Camelblue,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300105729,Tobacco,1,n,n,Camel Crush,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300105750,Tobacco,1,n,n,Camel Men Bx $0.25Off Pack,1,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300105781,Tobacco,1,n,n,Camel Men Silver Bx $0.25Off Pk,1,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300107891,Tobacco,1,n,n,Camel 25C Off,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300107921,Tobacco,1,n,n,Camel 25C Off,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300108072,Tobacco,1,n,n,Camel,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300108102,Tobacco,1,n,n,Camel Blue,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300108744,Tobacco,1,n,n,Camel Crush Rich King Box,CT,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300108775,Tobacco,1,n,n,Crush Rich Promo,0.00 OZ,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300108805,Tobacco,1,n,n,Cmmel Crush Rich,0.00 OZ,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300119801,Tobacco,1,n,n,Camel Crush Smooth,0,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300119832,Tobacco,1,n,n,Camel Crush Smooth.50 Off,0,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300126298,Tobacco,1,n,n,Camel Crush Non Ment.Blue,1pk,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300127318,Tobacco,1,n,n,Camel Crush Non-Men Grn,1pk,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300127370,Tobacco,1,n,n,Camel Crush,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300127493,Tobacco,1,n,n,Camel Crisp Non Ment.Green,1pk,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300197410,Tobacco,1,n,n,Camel Crush Regular Fresh Box Fsc,1.00 PK,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300200592,Tobacco,1,n,n,Camel 100 Box,1.00 PK,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300200608,Item Tax,1,n,n,Camel Lights 100 Box,1.00 PK,,n,1,1,0,n,,-1,,,,,,n,,,,,,,
012300327909,Tobacco,1,n,n,Camel Turkish Silver,1.00 PK,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300502740,Tobacco,1,n,n,Camel Crush,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300502801,Tobacco,1,n,n,Camel Crush,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300502832,Tobacco,1,n,n,Camel Crush Promo,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300509657,Tobacco,1,n,n,Camel 99'S Red,1 PACK,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300509688,Tobacco,1,n,n,Camel 99'S,1 PACK,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300509718,Tobacco,1,n,n,Camel 50 C Off,1 PACK,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300509749,Tobacco,1,n,n,Camel Turkish & Domestic Blend,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300707992,Tobacco,1,n,n,Camel Filters Wides King Box,1.00 PK,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300708999,Tobacco,1,n,n,Camel Lights Wides King Box,1.00 PK,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300843911,Tobacco,1,n,n,Camel Royal,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300843942,Tobacco,1,n,n,Camel,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300844000,Tobacco,1,n,n,Camel Gold,1 pc,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300844147,Tobacco,1,n,n,Camel Gold,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300844178,Tobacco,1,n,n,Camel Silver,1 pc,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300844222,Tobacco,1,n,n,Camel Silver,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300844277,Tobacco,1,n,n,Camel Jade,1pc,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300844307,Tobacco,1,n,n,Camel Jade,1,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012300844352,Tobacco,1,n,n,Camel Jade Silver,1,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012300844383,Tobacco,1,n,n,Camel Jade Silver,1 pc,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012354004290,LIQUOR,1,n,n,99 Crimes Cali Red 750 Ml,99 CRIMES CALI RED 750 ML,n,n,2,1,0,n,,0,,,,,,n,,,,,,,
012354005006,Item Tax,1,n,n,Cali Rose,750 ML,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
012388002767,Item Tax,1,n,n,Lirio Neutro,150g,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012388002774,Item Tax,1,n,n,Lirio Dermatogico,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546001533,Grocery,1,n,n,Trident Watermelon + Tropical Fruit Sugar Free Gum,1,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546001564,Grocery,1,n,n,Trident Layers:Grape Lemonade,35.00 G,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546001939,Grocery,1,n,n,Trident Mint Bliss,18 ct,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546005463,Snacks,1,n,n,Dentyne Ice Winter Chill,1,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546006255,Grocery,1,n,n,Purely Trident,14,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012546008587,Snacks,1,n,n,Trident White Minty Bubble,16 ct,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546011075,Grocery,1,n,n,Trident Spearment,199,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546011099,Grocery,1,n,n,Trident,1,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546011112,Grocery,1,n,n,Trident Tropical Twist,14 Pcs,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012546011136,Snacks,1,n,n,Trident Watermelon,14 Pcs,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546011426,Grocery,1,n,n,Trident Perfect Peppermint,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546011440,Grocery,1,n,n,Trident Bubblegum,14 Pcs,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012546011495,Snacks,1,n,n,Trident,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
012546011563,Grocery,1,n,n,Trident Minty Sweet Twist,14 Pcs,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546011587,Snacks,1,n,n,Trident,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012546011600,Grocery,1,n,n,Trident Island Berry Lime Sugar-Free Gum (15 Pk.),100,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546011624,Grocery,1,n,n,Trident Vup Wintergreen,BX12,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
012546308014,Snacks,1,n,n,Dentyne Pure:Mint With Herbal Accents,18.00 G,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546312417,Snacks,1,n,n,Dentyne Ice:Arctic Chill - Split 2 Fit Pack,24.00 G,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546312554,Snacks,1,n,n,Dentyne Ice: Peppermint- Split 2 Fit Pack,24.00 G,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546315012,Grocery,1,n,n,Dentyne Ice:Spearmint 16 Pieces,1.00 PK,,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546315098,Snacks,1,n,n,Dentyne Fire Spicy Cinnamon,24.00 G,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
012546600026,Grocery,1,n,n,Trident Layers:Wild Strawberry+Tangy Citrus,35.00 G,,n,1,0,0,n,,0,,,,,,n,,,,,,,
